Procedure_Count,Infections_Reported,Infections_Predicted,Operative_Procedure_Appendectomy,Operative_Procedure_Cataract surgery,Operative_Procedure_Cesarean section,Operative_Procedure_Cholecystectomy,Operative_Procedure_Coronary artery bypass graft (CABG),Operative_Procedure_Hernia repair,Operative_Procedure_Hip replacement,Operative_Procedure_Hysterectomy,Operative_Procedure_Knee arthroscopy,Operative_Procedure_Prostatectomy,SIR_High,SIR_Low,SIR_Mid
10,19,31,False,False,False,False,False,False,False,False,False,True,True,False,False
5,2,31,False,False,False,False,True,False,False,False,False,False,True,False,False
4,30,40,False,False,False,False,False,False,False,False,False,True,True,False,False
8,18,44,False,False,False,False,False,False,True,False,False,False,True,False,False
10,1,34,False,False,False,False,False,False,True,False,False,False,True,False,False
1,17,45,True,False,False,False,False,False,False,False,False,False,True,False,False
0,29,20,False,False,False,False,False,False,False,False,False,True,True,False,False
7,11,9,False,False,False,False,False,False,False,False,True,False,False,False,True
2,28,15,False,False,False,False,False,False,False,True,False,False,True,False,False
10,9,6,False,False,False,True,False,False,False,False,False,False,False,True,False
6,4,3,False,False,False,False,False,False,True,False,False,False,False,True,False
9,8,26,False,False,False,False,False,True,False,False,False,False,False,False,True
10,1,24,False,False,False,False,False,False,False,True,False,False,False,False,True
7,1,30,False,False,True,False,False,False,False,False,False,False,True,False,False
5,27,10,False,False,False,False,False,False,False,False,False,True,True,False,False
9,5,47,False,False,False,False,True,False,False,False,False,False,True,False,False
8,28,19,False,False,False,True,False,False,False,False,False,False,True,False,False
6,30,35,False,False,False,False,False,True,False,False,False,False,True,False,False
9,9,16,False,False,False,False,False,False,False,True,False,False,False,True,False
4,17,44,False,False,False,False,False,False,False,False,False,True,True,False,False
7,11,10,True,False,False,False,False,False,False,False,False,False,False,False,True
1,3,29,False,False,True,False,False,False,False,False,False,False,False,False,True
6,21,34,False,False,False,True,False,False,False,False,False,False,True,False,False
3,20,40,False,False,False,False,False,False,False,False,True,False,True,False,False
8,16,37,True,False,False,False,False,False,False,False,False,False,True,False,False
0,14,21,False,False,False,False,False,True,False,False,False,False,False,False,True
6,5,42,False,False,False,True,False,False,False,False,False,False,True,False,False
5,15,47,True,False,False,False,False,False,False,False,False,False,True,False,False
7,16,50,False,False,True,False,False,False,False,False,False,False,True,False,False
4,2,26,False,False,False,False,False,False,False,False,True,False,False,False,True
0,9,36,True,False,False,False,False,False,False,False,False,False,True,False,False
0,4,45,False,True,False,False,False,False,False,False,False,False,True,False,False
8,13,48,False,False,False,False,False,False,False,False,True,False,True,False,False
9,25,34,False,False,False,False,False,True,False,False,False,False,True,False,False
5,28,3,False,False,True,False,False,False,False,False,False,False,True,False,False
9,20,15,False,False,False,False,False,False,False,False,False,True,True,False,False
4,12,15,False,False,False,False,True,False,False,False,False,False,False,False,True
0,25,20,False,False,False,False,True,False,False,False,False,False,True,False,False
5,5,25,False,False,False,False,True,False,False,False,False,False,False,False,True
5,30,35,False,False,False,True,False,False,False,False,False,False,True,False,False
2,11,18,False,False,False,False,False,True,False,False,False,False,False,False,True
7,25,16,False,False,True,False,False,False,False,False,False,False,True,False,False
0,7,44,False,False,False,False,False,False,False,False,True,False,True,False,False
0,4,25,False,False,False,True,False,False,False,False,False,False,False,False,True
5,29,21,False,False,False,False,False,True,False,False,False,False,True,False,False
9,14,27,False,False,False,False,False,False,False,False,False,True,False,False,True
0,26,0,False,True,False,False,False,False,False,False,False,False,True,False,False
5,15,43,False,False,True,False,False,False,False,False,False,False,True,False,False
0,0,35,False,False,False,False,True,False,False,False,False,False,True,False,False
5,15,42,True,False,False,False,False,False,False,False,False,False,True,False,False
2,4,36,False,False,True,False,False,False,False,False,False,False,True,False,False
7,2,1,False,False,False,False,False,False,True,False,False,False,False,True,False
5,19,16,False,False,False,False,False,True,False,False,False,False,False,False,True
10,14,39,False,False,False,False,False,False,False,True,False,False,True,False,False
0,30,37,False,False,False,False,False,False,False,False,False,True,True,False,False
4,12,20,False,True,False,False,False,False,False,False,False,False,False,False,True
7,23,8,False,False,False,False,False,False,False,False,False,True,True,False,False
2,15,12,False,False,True,False,False,False,False,False,False,False,False,False,True
5,22,10,False,False,False,False,False,False,False,True,False,False,True,False,False
4,10,15,False,False,False,False,False,False,True,False,False,False,False,False,True
5,20,15,False,False,False,False,False,False,False,False,True,False,True,False,False
9,1,1,True,False,False,False,False,False,False,False,False,False,False,True,False
0,21,41,False,False,False,False,False,False,False,True,False,False,True,False,False
6,26,43,False,False,False,False,False,True,False,False,False,False,True,False,False
8,5,7,False,False,False,False,True,False,False,False,False,False,False,True,False
1,25,42,False,False,False,False,False,False,True,False,False,False,True,False,False
9,25,41,True,False,False,False,False,False,False,False,False,False,True,False,False
4,29,12,False,True,False,False,False,False,False,False,False,False,True,False,False
9,26,16,False,False,False,False,True,False,False,False,False,False,True,False,False
3,5,38,False,False,True,False,False,False,False,False,False,False,True,False,False
5,13,23,False,False,False,False,False,False,False,True,False,False,False,False,True
5,24,2,True,False,False,False,False,False,False,False,False,False,True,False,False
10,10,29,False,False,False,True,False,False,False,False,False,False,False,False,True
1,7,12,False,False,False,False,False,False,False,False,True,False,False,True,False
1,7,18,False,False,False,False,False,False,False,False,True,False,False,True,False
3,0,6,False,False,False,False,False,False,True,False,False,False,False,True,False
0,20,8,False,True,False,False,False,False,False,False,False,False,True,False,False
8,6,18,False,False,False,False,False,False,True,False,False,False,False,True,False
6,5,44,False,False,False,True,False,False,False,False,False,False,True,False,False
6,20,39,False,False,False,False,False,True,False,False,False,False,True,False,False
2,7,21,False,True,False,False,False,False,False,False,False,False,False,False,True
10,18,17,False,False,False,False,False,False,False,False,False,True,False,False,True
2,21,22,False,False,False,False,False,True,False,False,False,False,True,False,False
0,30,1,False,True,False,False,False,False,False,False,False,False,True,False,False
2,20,49,False,True,False,False,False,False,False,False,False,False,True,False,False
2,23,49,False,False,False,True,False,False,False,False,False,False,True,False,False
3,19,10,False,False,True,False,False,False,False,False,False,False,False,False,True
3,7,30,False,False,False,True,False,False,False,False,False,False,True,False,False
2,25,32,False,True,False,False,False,False,False,False,False,False,True,False,False
9,13,13,True,False,False,False,False,False,False,False,False,False,False,False,True
7,30,15,False,False,False,False,False,True,False,False,False,False,True,False,False
7,17,10,False,False,False,True,False,False,False,False,False,False,False,False,True
0,24,32,False,False,True,False,False,False,False,False,False,False,True,False,False
6,28,6,False,False,False,False,False,False,False,True,False,False,True,False,False
10,15,30,False,False,False,False,False,False,True,False,False,False,True,False,False
1,8,47,False,True,False,False,False,False,False,False,False,False,True,False,False
0,14,45,False,False,False,False,False,False,False,False,False,True,True,False,False
2,29,46,False,False,False,False,False,False,False,True,False,False,True,False,False
3,25,13,False,False,False,False,False,False,False,False,True,False,True,False,False
5,9,27,False,False,False,False,True,False,False,False,False,False,False,False,True
9,28,42,False,False,True,False,False,False,False,False,False,False,True,False,False
4,21,15,False,False,False,False,False,False,False,False,False,True,True,False,False
3,15,18,False,False,False,False,True,False,False,False,False,False,False,False,True
7,3,16,False,False,True,False,False,False,False,False,False,False,False,True,False
10,19,25,True,False,False,False,False,False,False,False,False,False,False,False,True
3,12,5,False,False,False,False,False,False,True,False,False,False,False,False,True
9,21,42,False,False,False,False,False,False,False,True,False,False,True,False,False
1,4,48,False,False,False,False,False,True,False,False,False,False,True,False,False
2,21,8,False,False,True,False,False,False,False,False,False,False,True,False,False
